TempMax,TempMin,Precipitação,PaMedia,UmidadeMin,UmidadeMax
-22.8,-29.1,0.6,659.5,75,78
-29.8,-34.4,0.0,662.0,72,75
-33.4,-36.0,0.0,656.1,71,73
-35.7,-42.2,0.0,648.9,68,71
-35.6,-42.9,0.0,649.5,60,72
-38.4,-42.9,0.0,641.1,69,76
-35.3,-41.6,0.0,639.1,68,74
-33.7,-39.3,0.0,643.8,71,73
-27.9,-42.2,0.0,648.1,62,76
-28.8,-33.2,0.0,656.1,73,75
-30.8,-37.7,0.0,654.9,72,75
-33.6,-36.2,0.0,659.8,69,75
-34.4,-37.8,0.0,658.3,72,74
-31.7,-39.0,0.0,656.0,72,82
-37.8,-42.4,0.0,646.0,70,83
-35.4,-42.0,0.0,642.2,71,74
-35.7,-43.1,0.0,639.3,72,77
-38.2,-42.9,0.0,638.0,71,75
-37.7,-40.3,0.0,641.1,72,75
-38.8,-40.7,0.0,638.9,73,76
-38.9,-41.6,0.0,637.7,73,75
-39.9,-42.6,0.0,642.2,70,73
-29.2,-41.8,0.2,647.6,71,76
-28.2,-32.5,0.0,645.1,73,76
-30.5,-36.2,0.0,638.9,72,75
-29.2,-38.0,0.0,649.3,70,76
-36.4,-39.8,0.0,656.5,68,72
-22.6,-34.1,0.6,661.8,49,81
-27.3,-37.8,0.3,650.4,70,76
-36.2,-41.4,0.0,645.1,68,72
-26.9,-36.9,1.1,654.2,72,77
-24.3,-32.6,1.3,661.1,75,79
-24.2,-25.9,0.0,666.2,77,79
-25.6,-30.3,0.0,664.0,75,77
-30.3,-35.0,0.0,659.1,74,75
-34.7,-38.8,0.0,655.9,72,74
-35.7,-40.3,0.0,654.6,71,73
-40.0,-42.2,0.0,650.5,72,75
-39.7,-42.1,0.0,650.4,60,75
-31.4,-41.3,0.0,654.9,61,75
-30.2,-40.4,0.0,659.3,71,76
-31.3,-40.4,0.0,657.4,50,75
-28.2,-38.1,0.0,660.4,70,76
-29.6,-40.8,0.1,650.5,70,76
-24.5,-34.8,0.0,655.9,72,79
-25.6,-39.1,0.0,654.1,69,78
-27.6,-39.3,0.0,651.2,69,77
-23.5,-28.6,0.0,654.3,76,79
-28.8,-39.1,0.0,654.2,69,76
-30.3,-38.5,0.0,662.4,69,75
